name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Breeze,Breeze,Mylo B,2021-09-02,113397,50,0.757,0.7,0.485,2,0.135,0.793,0.255,-14.543,0.0612,1,144.067,4
Kranam,Kranam,Grmmr.126,2021-05-21,152761,49,0.596,0.707,0.61,6,0.502,0.824,0.0751,-12.822,0.0495,1,87.995,4
Ebony,Ebony,Don Philippe,2021-12-07,112105,45,0.259,0.748,0.599,1,0.13,0.885,0.0826,-16.185,0.0859,1,37.993,3
Pretend,Pretend,Kid Kio,2021-09-03,129000,47,0.827,0.672,0.343,1,0.223,0.905,0.113,-10.321,0.0359,1,80.024,4
Golden Hour Jazz,Golden Hour Jazz,Soul Legend,2021-11-17,110344,49,0.103,0.764,0.552,1,0.36,0.854,0.118,-11.866,0.0628,1,87.083,4
Solenidae,Solenidae,Phlocalyst,2022-03-30,135652,51,0.959,0.558,0.321,1,0.391,0.765,0.102,-13.405,0.0389,1,91.979,4
Habitual,Habitual,Sebastian Kamae,2022-04-08,114000,47,0.894,0.809,0.146,9,0.343,0.949,0.0919,-10.838,0.112,0,79.977,4
Satin,Satin,Nokiaa,2021-11-23,126908,48,0.87,0.666,0.0603,9,0.554,0.468,0.0704,-8.154,0.0387,1,86.99,4
Jupiter's Moon,Jupiter's Moon,SamuW,2021-08-06,130259,49,0.32,0.815,0.861,10,0.425,0.767,0.0847,-17.052,0.415,0,81.953,4
Sleepwalking,Sleepwalking,Josa,2021-07-20,141998,47,0.55,0.768,0.379,1,0.365,0.835,0.102,-7.712,0.164,1,75.702,4
Honeydew,Honeydew,LESKY,2021-12-17,146000,49,0.54,0.698,0.248,5,0.324,0.817,0.0913,-11.843,0.0329,1,120.003,4
Goes to Show,Goes to Show,Floating Anarchy,2022-02-14,124827,48,0.708,0.709,0.501,2,0.355,0.67,0.111,-6.839,0.0701,0,87.027,4
Midnight Oil,To Water,kidstrange,2022-01-07,113071,51,0.77,0.48,0.172,9,0.56,0.748,0.167,-11.013,0.0724,0,79.878,4
The Island,The Island,Harry Hawaii,2022-01-14,140930,48,0.224,0.664,0.302,0,0.264,0.625,0.469,-9.455,0.0491,0,86.031,4
Aquarell,Aquarell,damaa.beats,2021-05-07,123460,48,0.787,0.741,0.384,10,0.236,0.781,0.101,-12.214,0.0457,0,86.034,4
Air,Air,Soupbox,2022-03-18,167770,51,0.741,0.724,0.28,2,0.331,0.774,0.113,-12.221,0.0667,0,79.955,4
Mulholland Drive,Mulholland Drive,LESKY,2022-02-09,147000,46,0.375,0.748,0.419,7,0.415,0.882,0.107,-11.655,0.0635,0,160.042,4
Memory Lane,Passage of Time,Rudy Raw,2021-09-30,140487,48,0.988,0.646,0.546,1,0.211,0.958,0.0883,-18.325,0.0305,1,82.006,4
Revue,Revue,paris91,2022-01-13,151898,53,0.67,0.655,0.434,6,0.557,0.661,0.142,-8.635,0.0511,0,78.995,4
Sunset,Sunset,Clifford,2022-04-01,134853,52,0.609,0.692,0.323,9,0.378,0.883,0.119,-7.385,0.0595,0,86.043,4
Windows,Windows,Vincent Rayn,2021-08-20,125816,49,0.312,0.732,0.368,7,0.302,0.423,0.157,-9.444,0.179,1,164.002,4
Coffeemaker,Coffeemaker,Mr Mantega,2021-09-08,160000,50,0.542,0.816,0.377,10,0.543,0.658,0.201,-7.66,0.0689,0,89.983,4
