name,album,artist,release_date,length,popularity,acousticness,danceability,valence,key,energy,instrumentalness,liveness,loudness,speechiness,mode,tempo,time_signature
Another Short Story,Another Short Story,damaa.beats,2022-05-06,126555,37,0.301,0.505,0.499,10,0.29,0.763,0.118,-8.437,0.0519,0,92.709,5
Distant Stars,Distant Stars,Zmeyev,2022-04-29,120000,46,0.659,0.696,0.757,11,0.308,0.793,0.0892,-11.769,0.29,0,79.949,4
Beach Flowers,Beach Flowers,Mujo,2022-05-04,96028,48,0.245,0.823,0.347,5,0.122,0.918,0.113,-9.999,0.378,0,81.027,4
rain on us,rain on us,SanelliX,2022-03-22,147235,46,0.557,0.544,0.466,9,0.363,0.599,0.109,-9.847,0.11,0,84.298,4
Interrupt,Interrupt,Puar,2022-05-13,93658,37,0.874,0.711,0.339,7,0.442,0.858,0.111,-9.515,0.0887,1,82.037,4
Effortless,Effortless,Two Scents,2022-05-03,155604,38,0.923,0.739,0.376,7,0.345,0.815,0.113,-11.708,0.0811,0,91.046,4
Forgiveness,Forgiveness,pucca,2022-05-03,102400,42,0.926,0.632,0.266,2,0.175,0.82,0.123,-14.541,0.0326,1,75.061,4
Junami,Junami,Hans Hu$tle,2022-05-06,137484,44,0.453,0.77,0.578,11,0.234,0.0747,0.1,-7.411,0.245,0,90.198,4
Jatoba,Jatoba,MagFi,2022-05-05,160178,44,0.939,0.493,0.266,9,0.446,0.899,0.11,-9.755,0.0403,0,83.941,4
Mountain Views,Mountain Views,Mr. Käfer,2022-05-04,184440,44,0.861,0.687,0.311,2,0.32,0.841,0.0953,-12.219,0.159,1,86.01,4
Devolving,Devolving,Muni,2022-05-05,116571,38,0.614,0.834,0.956,6,0.463,0.899,0.132,-8.016,0.184,0,140.033,4
Hazy Gecko,Hazy Gecko,Guzimi,2022-05-13,130065,42,0.888,0.715,0.559,5,0.458,0.856,0.295,-16.308,0.135,0,82.903,4
Bolivia,Bolivia,Vincent Rayn,2022-05-13,156144,43,0.259,0.602,0.453,9,0.458,0.903,0.362,-12.024,0.074,0,82.981,4
Ortswechsel,Ortswechsel,Half Empty,2022-05-09,153346,37,0.684,0.637,0.232,8,0.193,0.857,0.119,-16.847,0.0496,1,78.016,4
Forty Winks,Forty Winks,Ben Bada Boom,2022-05-11,205625,38,0.162,0.712,0.176,8,0.326,0.464,0.334,-14.234,0.158,1,172.045,4
Break Of Dawn,Break Of Dawn,Katashi Kaitō,2022-05-13,152508,43,0.894,0.739,0.685,1,0.125,0.88,0.104,-14.18,0.0981,0,170.125,4
Evenings,Now / Again,Mr. Käfer,2021-09-17,169853,54,0.366,0.445,0.349,9,0.28,0.908,0.0937,-9.553,0.0688,0,93.834,5
Lunchbox,Lunchbox,Lukas Got Lucky,2022-04-01,217633,49,0.237,0.646,0.288,4,0.6,0.822,0.176,-5.103,0.0311,0,81.026,4
bulb,bulb,niff_,2021-10-29,125614,49,0.898,0.659,0.549,10,0.66,0.861,0.0874,-11.516,0.0725,0,140.25,4
Liza waited,Liza waited,Sail & Weep,2021-09-28,129223,45,0.601,0.794,0.446,2,0.237,0.884,0.119,-12.024,0.0657,1,84.917,4
Paper Plane,Paper Plane,Kid Kio,2021-08-20,128100,48,0.878,0.602,0.112,3,0.382,0.946,0.101,-11.869,0.0382,0,149.916,4
Crescent Moon,Crescent Moon,Snazzy,2022-04-05,124235,52,0.907,0.508,0.44,1,0.237,0.0276,0.32,-14.194,0.0652,1,84.971,4
Alone In Town,Alone In Town,Gereoux,2022-02-27,153608,52,0.726,0.766,0.165,0,0.124,0.947,0.077,-21.507,0.0495,1,75.013,4
Sketchy Dreamers,Sketchy Dreamers,RainDear,2021-10-29,160620,45,0.308,0.676,0.372,8,0.407,0.939,0.11,-16.932,0.152,1,89.955,4
a single butterfly floating in the breeze,a single butterfly floating in the breeze,AOI,2021-05-07,180971,46,0.5,0.74,0.134,9,0.417,0.809,0.0647,-8.458,0.0364,0,122.98,4
Mesh,Mesh,Detainment System,2021-09-28,135000,47,0.253,0.751,0.314,9,0.194,0.731,0.138,-13.311,0.154,0,160.017,4
Water under the Bridge,Rare Breed,Matt Large,2022-04-01,207303,47,0.0528,0.748,0.784,5,0.653,0.948,0.354,-6.354,0.0577,0,81.001,4
Lowride River,Lowride River,Tigerpalm*Bay,2021-10-29,204656,45,0.664,0.713,0.341,5,0.282,3.91e-05,0.137,-17.027,0.143,0,79.977,4
No Ice,No Ice,Dylan Sitts,2022-02-25,137746,44,0.00541,0.819,0.713,2,0.407,0.832,0.11,-8.149,0.0825,1,93.998,4
Angel Number,Angel Number,"Beats Me, Innit?",2021-10-29,146128,54,0.724,0.757,0.237,10,0.434,0.9,0.367,-12.707,0.0472,1,114.907,4
Mirrored,Mirrored,calle de phnk,2022-02-25,140326,42,0.945,0.795,0.563,7,0.226,0.934,0.0899,-10.404,0.0403,0,114.954,4
oblivion,oblivion,Poetics,2021-07-09,103789,49,0.916,0.601,0.476,6,0.0117,0.955,0.0983,-25.472,0.0382,0,111.017,4
refresh,refresh,Curly Tree,2021-10-29,124245,45,0.62,0.762,0.527,5,0.556,0.813,0.109,-10.992,0.0725,1,140.024,4
the golden hour,the golden hour,Boshi,2021-10-08,99369,45,0.588,0.686,0.183,9,0.244,0.883,0.127,-14.852,0.121,0,180.056,4
Raincoat,Raincoat,Ensidya,2021-10-28,124235,45,0.781,0.713,0.504,2,0.384,0.863,0.376,-14.653,0.0536,1,84.98,4
Moonlight Kite,Low Gear,Bnjo,2021-10-27,157714,45,0.108,0.78,0.231,11,0.474,0.851,0.099,-9.986,0.0398,0,140.033,4
Between Us,Between Us,Smoke Room Quartet,2021-09-28,137823,45,0.709,0.784,0.34,4,0.439,0.892,0.113,-11.495,0.128,0,85.015,4
Fairy Tale,Fairy Tale,BƱBBLE,2021-08-20,135876,45,0.0928,0.919,0.835,6,0.216,0.947,0.0912,-17.899,0.0799,1,130.001,4
Joosin,Heart Songs,Software Soul,2021-10-25,163000,45,0.758,0.802,0.0617,10,0.567,0.905,0.107,-8.671,0.0595,1,120.021,4
Tube Socks,Whatever,Doubleclique,2021-10-25,160500,46,0.914,0.743,0.378,6,0.189,0.94,0.0916,-14.502,0.0367,0,79.983,4
And the guitar plays on,Baker's Dozen,Zig Zagger,2021-09-27,155357,45,0.849,0.839,0.74,5,0.485,0.929,0.1,-7.373,0.0628,0,112.011,4
Cheese cake express,Cheese cake express,RainDear,2021-09-17,121500,44,0.609,0.719,0.353,0,0.299,0.888,0.141,-15.008,0.0678,0,140.035,4
On the Move,On the Move,AK420,2021-08-27,164023,19,0.212,0.664,0.375,7,0.298,0.892,0.0732,-12.147,0.276,1,174.003,4
Lamplight,Cookies & Cream,Catchaser,2021-10-25,221794,44,0.574,0.74,0.307,1,0.218,0.881,0.103,-12.89,0.231,1,140.026,4
Floating,Floating,Svanen,2021-10-25,186666,45,0.238,0.796,0.332,10,0.384,0.787,0.0899,-12.941,0.0697,0,144.121,4
Roots of the Green,Nothing Nothing Nothing,Variantations,2021-10-25,193515,45,0.304,0.678,0.479,7,0.301,0.933,0.112,-13.531,0.0862,1,80.039,4
280,'99,Hype Right,2021-09-27,196047,50,0.727,0.814,0.459,4,0.23,0.651,0.14,-7.78,0.174,1,163.983,4
Shoreditch,Shoreditch,Clint Is Quinn,2021-07-04,153000,47,0.923,0.636,0.396,9,0.105,0.933,0.1,-17.421,0.0358,0,79.986,4
Shades Of Groove,Shades Of Groove,Saï T,2021-09-10,164318,44,0.605,0.627,0.258,6,0.391,0.886,0.114,-10.494,0.0595,0,87.964,4
Sun Meets Moon,Sun Meets Moon,Oscar Hollis,2021-10-20,158117,49,0.898,0.451,0.296,1,0.233,0.899,0.107,-17.755,0.213,1,78.243,1
button press,button press,QUARTEER,2021-10-22,125538,49,0.626,0.702,0.873,3,0.415,0.895,0.351,-15.366,0.0779,1,129.923,4
maseru,maseru,haki donzo,2021-10-22,113592,49,0.966,0.694,0.544,4,0.282,0.93,0.108,-13.643,0.193,0,148.114,4
sambas song,sambas song,ben buru,2021-10-22,118235,49,0.793,0.931,0.209,3,0.314,0.958,0.106,-9.75,0.0388,1,126.011,4
Red Flowers,Tavolo Fantastico,Sebastian Flecci,2021-09-20,118400,44,0.784,0.623,0.149,5,0.48,0.933,0.541,-15.588,0.0437,0,150.003,4
clever ground,clever ground,bonecatcher,2021-03-19,109714,46,0.942,0.715,0.376,4,0.22,0.867,0.116,-13.358,0.0437,0,140.028,4
Candy Clouds,Lemo,Airship River,2021-10-25,192008,47,0.949,0.569,0.322,8,0.117,0.92,0.0962,-19.886,0.0648,1,139.96,4
somewhat breezy,somewhat breezy,Boshi,2021-10-22,122000,50,0.794,0.847,0.303,0,0.515,0.862,0.141,-8.614,0.0494,1,120.009,4
Tonde Iru Tori,Tonde Iru Tori,Komorebi,2021-10-22,107415,50,0.897,0.748,0.4,6,0.381,0.949,0.13,-9.306,0.0748,0,88.009,4
Brandy & Apple Juice,Brandy & Apple Juice,Neon Lighthouse,2021-10-24,249458,49,0.692,0.733,0.104,6,0.435,0.898,0.0908,-10.138,0.0902,0,140.005,4
pole mokotowskie,pole mokotowskie,Adam Panek,2021-10-15,151422,46,0.841,0.745,0.491,9,0.125,0.783,0.156,-12.757,0.0531,0,84.953,4
Feathers,Yogurt,Fableistic,2021-04-07,180000,46,0.455,0.747,0.574,11,0.286,0.00199,0.0921,-11.588,0.228,1,80.003,4
Springy,Springy,Pantone,2021-10-19,134400,54,0.0372,0.596,0.236,1,0.409,0.446,0.0637,-10.092,0.049,1,74.95,4
Weird Folks,The Spaceship,Beatmund Noise,2021-10-19,131441,45,0.258,0.828,0.728,6,0.14,0.0754,0.102,-12.479,0.456,1,81.05,4
Voyager I,Voyager I,Wacho,2021-10-22,128354,45,0.282,0.734,0.332,7,0.338,0.786,0.0673,-7.926,0.0438,0,84.961,4
Hope!,Hope!,Harris Cole,2021-09-17,163914,52,0.864,0.656,0.293,0,0.427,0.929,0.116,-8.569,0.0368,1,82.019,4
Better Life,Better Life,Zmeyev,2021-10-22,160538,48,0.537,0.678,0.378,1,0.446,0.862,0.112,-11.072,0.0532,1,144.012,4
Oceans,Midnight Sun,Orangelo,2021-09-23,150750,46,0.831,0.614,0.241,8,0.283,0.887,0.106,-18.645,0.111,0,180.148,4
for hire,for hire,Pellets Brew,2021-10-11,122389,45,0.34,0.709,0.317,0,0.413,0.141,0.123,-12.829,0.301,1,80.039,4
1 Billion Secure,StarChip,chilltrap,2021-09-20,115333,44,0.975,0.547,0.17,9,0.291,0.914,0.11,-16.652,0.225,0,179.933,4
Hamster Wheel,Untold Desires,Finera,2021-09-10,199626,44,0.945,0.384,0.239,0,0.13,0.682,0.944,-12.615,0.0472,0,60.602,3
oof,oof,fresh from the oven,2021-09-20,136311,44,0.612,0.759,0.124,1,0.408,0.805,0.105,-11.09,0.279,0,72.035,4
"Well, I Guess It Has Been a Vibe","Well, I Guess It Has Been a Vibe",PETITE FESSE,2021-09-10,97500,43,0.641,0.484,0.192,10,0.239,0.527,0.118,-11.614,0.0578,0,159.754,4
After Dawn,After Dawn,DESH,2021-08-20,170602,46,0.34,0.516,0.386,4,0.471,0.889,0.0891,-12.866,0.131,0,84.9,4
space face,space face,BLUZ,2021-10-11,117656,45,0.729,0.8,0.601,6,0.373,0.569,0.12,-15.635,0.437,1,75.014,4
Interlace,Interlace,Funshine,2021-10-11,156562,47,0.84,0.725,0.291,2,0.536,0.941,0.107,-12.64,0.0394,1,127.962,4
Sunday,Sunday,Mama Gecko,2021-09-20,84428,44,0.839,0.75,0.184,1,0.331,0.93,0.13,-11.194,0.319,0,140.201,4
Cartoons & Cereal,Cartoons & Cereal,Silva Sax,2021-09-20,235728,44,0.735,0.749,0.47,5,0.233,0.937,0.112,-16.252,0.035,1,82.999,4
In The Deep,In The Deep,Wasted Glitter,2021-10-12,126000,45,0.835,0.751,0.379,0,0.279,0.962,0.135,-10.778,0.0321,0,80.008,4
Come With Me on the Roof,Come With Me On The Roof,My Companion,2021-10-13,152398,46,0.798,0.816,0.124,5,0.18,0.868,0.116,-14.153,0.119,1,89.992,4
Later than Expected,Later Than Expected,Taffey,2021-10-13,152320,45,0.484,0.639,0.2,5,0.303,0.888,0.137,-14.046,0.0575,1,79.992,1
Babbling Brook,Babbling Brook,rsbd,2021-10-13,151823,47,0.65,0.609,0.349,4,0.241,0.916,0.109,-15.286,0.0732,1,170.083,4
Main Source,Main Source,Mindscape,2021-09-10,145813,50,0.0442,0.71,0.548,0,0.253,0.801,0.0875,-8.795,0.0632,1,86.072,4
Cloudy,Cloudy,Näver,2021-09-20,132711,44,0.785,0.774,0.127,0,0.228,0.895,0.115,-9.559,0.0425,1,117.893,4
Pearl Dust,Pearl Dust,florentine,2021-10-13,148532,47,0.783,0.719,0.0588,0,0.584,0.943,0.0915,-14.475,0.119,0,159.994,4
Always On Time,Always On Time,Milo the Cat,2021-10-13,151666,45,0.586,0.453,0.0853,11,0.263,0.917,0.0961,-17.595,0.181,1,220.138,4
caviar,laugh at the balance,meadowzz,2021-10-13,128750,46,0.0683,0.693,0.41,0,0.191,0.744,0.0911,-14.817,0.0618,1,82.004,4
comin 4 ya,comin 4 ya,Analog Sunset,2021-10-15,144163,45,0.794,0.739,0.11,3,0.269,0.914,0.1,-15.132,0.0684,1,143.454,4
crocodileteeth,crocodileteeth,shapeofbeatz,2021-08-30,156179,46,0.89,0.708,0.129,4,0.0285,0.787,0.0765,-21.717,0.131,0,80.017,4
Lay back and Groove,Lay back and Groove,X-Raah,2021-09-15,159216,44,0.17,0.713,0.148,7,0.28,0.865,0.123,-16.911,0.0616,0,166.004,4
Treetop Sailing,Treetop Sailing,Fluurish_ish,2021-09-23,158918,43,0.65,0.777,0.644,8,0.158,0.873,0.119,-20.435,0.306,1,148.126,4
parking lot,parking lot,Beltiner,2021-10-15,139531,45,0.0125,0.671,0.344,10,0.422,0.87,0.151,-18.061,0.41,0,151.45,4
Pool of Swim,Pool of Swim,Papi Pier,2021-10-15,154899,45,0.342,0.709,0.14,6,0.258,0.909,0.12,-15.54,0.0386,1,142.542,4
lemonade,lemonade,Jungle Hit,2021-10-15,130190,44,0.597,0.674,0.114,11,0.389,0.134,0.142,-12.949,0.234,0,73.751,4
Rooftop,Notes & Notes,Olivier Abeille,2021-04-22,126727,44,0.902,0.63,0.268,8,0.225,0.9,0.117,-17.199,0.0897,0,76.972,4
in my dream EP,in my dream EP,Maci,2021-10-15,133333,45,0.174,0.854,0.287,5,0.183,0.726,0.104,-14.663,0.0687,0,143.972,4
Doheny,Doheny,Smith Village Beat Street,2021-10-15,117000,45,0.832,0.738,0.214,8,0.296,0.926,0.107,-15.812,0.0315,1,119.937,4
Unknown Species,Unknown Species,ex-pansive,2021-10-15,153000,45,0.945,0.653,0.199,0,0.331,0.927,0.103,-10.649,0.0385,1,80.021,4
not okay,not okay,Aftermix,2021-10-15,139849,45,0.877,0.566,0.138,1,0.183,0.884,0.106,-18.191,0.191,1,75.423,4
Aiyomi,Aiyomi,Naritomi,2021-10-15,156279,45,0.892,0.563,0.521,6,0.174,0.829,0.312,-19.452,0.0509,1,86.048,4
Waves coming,Waves coming,Pete LaCroix,2021-10-15,171428,45,0.846,0.57,0.0602,7,0.308,0.911,0.0894,-15.341,0.0421,1,139.905,4
Starscapes,Miracle,Nuver,2021-08-26,152817,44,0.786,0.618,0.127,11,0.36,0.872,0.0974,-19.2,0.042,0,151.998,4
For Ilion (Chefen),Scatterbrained,Matt Large,2021-09-24,190302,44,0.00192,0.715,0.45,9,0.574,0.7,0.389,-7.822,0.068,0,87.009,4
LMIRL,LMIRL,Phive O,2021-05-29,149968,44,0.827,0.69,0.237,5,0.282,0.849,0.141,-14.097,0.047,0,160.05,3
Startup,Startup,Auxjack,2021-10-15,167690,45,0.584,0.744,0.154,9,0.629,0.882,0.172,-7.788,0.141,1,140.295,4
Between The Lines,Between The Lines,Wasted Glitter,2021-10-15,122666,46,0.235,0.738,0.603,6,0.63,0.894,0.265,-9.907,0.0332,0,89.995,4
hangover,hangover,Wibke Komi,2021-10-15,109608,46,0.687,0.784,0.307,7,0.551,0.829,0.103,-10.889,0.0429,1,79.996,4
What When Why,What When Why,Jonny Where How,2021-10-15,137872,45,0.879,0.847,0.493,5,0.199,0.886,0.0977,-15.521,0.0992,0,94.003,4
New day,New day,SAKIRAN,2021-10-15,127854,45,0.586,0.67,0.375,1,0.284,0.902,0.112,-12.008,0.0324,0,132.049,4
Late Night Cruisin',Late Night Cruisin',Bcalm,2021-09-20,97333,47,0.897,0.709,0.319,2,0.328,0.926,0.363,-11.118,0.0491,0,90.004,4
Drift,Drift,Revoir,2021-08-26,123333,26,0.727,0.702,0.212,2,0.184,0.909,0.108,-15.486,0.0515,1,143.998,4
Told U So,Told U So,calle de phnk,2021-10-15,126720,45,0.829,0.882,0.548,9,0.346,0.867,0.0964,-11.163,0.0591,1,125.009,4
Lonely Boy,Lonely Boy,Hektoor,2021-10-17,156331,45,0.458,0.704,0.119,0,0.356,0.931,0.0982,-11.046,0.0437,1,125.984,4
after 8,after 8,Faith Lofi,2021-10-15,117073,43,0.547,0.881,0.384,10,0.0902,0.897,0.136,-13.818,0.141,1,82.01,4
Keep This Up - Lo-Fi,Keep This up / High Regard / Empty Space (Lo-Fi),The Story So Far,2021-10-07,148461,45,0.931,0.667,0.647,4,0.215,0.938,0.107,-11.858,0.363,1,156.004,4
falling,falling,Boshi,2021-09-24,160000,44,0.665,0.721,0.299,10,0.245,0.824,0.13,-18.261,0.076,1,144.054,4
Cheese,Cheese,Qblai,2021-04-10,115241,41,0.955,0.626,0.353,2,0.25,0.931,0.109,-14.546,0.19,0,180.11,3
florida keys,florida keys,Kolorama,2021-09-25,124376,46,0.629,0.712,0.516,2,0.448,0.895,0.103,-14.435,0.112,1,78.997,4
Of Lions and Wolves,The Bouquet - EP,Bobby Dreamz BIG,2021-10-08,156977,44,0.818,0.376,0.0861,3,0.339,0.94,0.0934,-11.826,0.0512,0,158.673,4
Cruisin',Cruisin',Myríad,2021-10-08,126896,49,0.863,0.632,0.659,10,0.142,0.818,0.104,-14.209,0.146,0,86.804,4
Nostalgia Pt. 1 - Beat Edit,Nostalgia Pt. 1 (Beat Edit),Slim.,2021-10-08,129360,43,0.473,0.592,0.119,0,0.599,0.831,0.109,-10.888,0.163,1,91.515,4
Aquarius,Aquarius,OnurOHA,2021-10-01,130921,45,0.807,0.811,0.521,9,0.284,0.906,0.11,-8.32,0.095,1,77.06,4
Mercury,The Balance of All Things,Mayaewk,2021-10-01,122865,44,0.372,0.643,0.38,5,0.527,0.921,0.108,-6.37,0.0369,0,126.103,4
Sunset Wish,Sunset Wish,HoKø,2021-09-17,134028,47,0.913,0.567,0.121,5,0.161,0.816,0.125,-24.642,0.0404,0,146.03,4
Cape Judge,Cape Judge,Mr Muddy,2021-09-26,177000,43,0.697,0.457,0.147,5,0.215,0.848,0.095,-14.553,0.122,1,160.071,4
Distances,Distances,Lo-Fi Tigers,2021-09-30,116341,51,0.965,0.495,0.629,3,0.256,0.849,0.105,-16.14,0.0589,0,79.52,4
Winter Keys,Winter Keys,Brief & Breezy,2021-10-04,156000,45,0.855,0.729,0.386,6,0.522,0.91,0.17,-6.309,0.0515,1,80.015,4
Artful Haze,Artful Haze,Obie Hans,2021-10-06,160043,45,0.53,0.65,0.234,8,0.286,0.933,0.111,-16.552,0.0549,1,156.031,4
Take us there,Take us there,Tactic Frog,2021-09-26,138082,44,0.724,0.671,0.371,0,0.213,0.927,0.132,-16.261,0.0401,1,145.945,4
House Hunt,House Hunt,Dylan Sitts,2021-10-08,137750,43,0.525,0.776,0.0796,8,0.389,0.895,0.161,-6.524,0.0589,1,80.121,4
Try Again,Try Again,Gibbon Baby,2021-10-08,178095,43,0.91,0.648,0.0945,2,0.131,0.912,0.0719,-20.382,0.0372,0,116.052,4
Egusi,Egusi,lowclowds,2021-09-13,225187,43,0.536,0.571,0.295,3,0.319,0.869,0.119,-12.519,0.0747,0,77.032,4
Colorful Leaves,Colorful Leaves,Oskar Hahn,2021-09-24,110886,51,0.442,0.858,0.167,9,0.23,0.927,0.11,-11.324,0.248,0,79.0,4
Banzai,D-Bounce,Bus Topp,2021-10-10,275561,43,0.947,0.71,0.357,1,0.267,0.941,0.0986,-12.756,0.0502,1,145.948,4
sleep palace,sleep palace,Ramen Police,2021-10-10,186666,43,0.695,0.783,0.439,5,0.249,0.867,0.213,-7.559,0.0434,0,143.992,4
Morning In The Forest,Morning In The Forest,Stainlexz,2021-08-26,132932,48,0.896,0.502,0.338,2,0.183,0.898,0.134,-17.506,0.0402,1,72.418,4
Lycium,Lycium,Dualizm,2021-09-24,135529,46,0.838,0.623,0.272,0,0.249,0.82,0.136,-14.727,0.0543,1,85.061,4
On The Rocks,On The Rocks,dueday,2021-06-27,123000,41,0.727,0.632,0.547,8,0.337,0.9,0.118,-19.249,0.0473,1,80.006,4
Souvenir,Souvenir,Koralle,2021-09-27,148166,46,0.9,0.657,0.66,7,0.361,0.108,0.139,-7.612,0.281,0,143.826,4
Neon Stream,Retrospect,Dpsht,2021-09-28,148458,47,0.0377,0.699,0.425,11,0.477,0.862,0.11,-9.927,0.121,0,79.96,3
Santino,Santino,Oops 123,2021-08-30,191982,46,0.566,0.666,0.969,0,0.532,0.774,0.113,-7.27,0.224,1,155.345,4
Clouds,Clouds,Astairé,2021-09-16,119666,46,0.584,0.658,0.271,4,0.499,0.894,0.117,-7.706,0.0354,1,90.052,4
Ticket to Wonderland,Ticket to Wonderland,Purple Mermaids,2021-10-10,157037,43,0.401,0.718,0.429,9,0.453,0.944,0.117,-9.014,0.0757,0,162.05,4
Alfredo,Alfredo,X84,2021-10-10,150266,43,0.0966,0.695,0.371,5,0.425,0.663,0.599,-12.087,0.0944,1,159.948,4
Dream Canyon,Dream Canyon,Backdoor Jesus,2021-10-10,153947,43,0.774,0.677,0.127,1,0.461,0.894,0.169,-10.766,0.0714,0,152.221,4
Beyond the Oak Trees,Beyond the Oak Trees,Hz.,2021-09-01,173333,48,0.741,0.76,0.349,7,0.372,0.783,0.104,-9.15,0.0318,1,89.99,4
all the things I can't control,all the things I can't control,Aviscerall,2021-09-17,134470,49,0.839,0.713,0.305,6,0.53,0.906,0.175,-9.237,0.0364,0,74.848,4
Frontal Lowb,Frontal Lowb,Zack Zhu,2021-06-13,121165,43,0.191,0.904,0.478,10,0.168,0.935,0.0904,-17.717,0.165,1,103.0,4
Warm Breeze,Warm Breeze,gsky.,2021-09-17,121600,46,0.674,0.79,0.16,10,0.386,0.964,0.18,-7.881,0.367,0,75.007,4
Days Of Noburu,Days Of Noburu,Etzuko.,2021-09-06,143308,46,0.758,0.706,0.0992,10,0.102,0.948,0.0912,-20.676,0.0521,0,140.032,4
Teardrops,Belonging,Laffey,2021-09-15,140579,51,0.964,0.517,0.079,11,0.198,0.918,0.0726,-19.1,0.0526,0,103.047,1
Coffee Break,Coffee Break,Yung Dark,2021-08-31,122695,47,0.715,0.763,0.595,0,0.328,0.307,0.248,-15.499,0.0537,0,95.985,4
gm,gm,DupsU,2021-09-13,129128,43,0.892,0.798,0.389,0,0.255,0.91,0.348,-10.785,0.231,0,88.007,4
Curious Shadows,Curious Shadows,Obie Hans,2021-09-15,168020,47,0.725,0.768,0.285,7,0.27,0.931,0.11,-17.331,0.0743,1,160.062,4
Cool Stuff,March,Papier,2021-06-27,147692,45,0.886,0.623,0.253,2,0.19,0.93,0.172,-24.368,0.0538,1,78.014,4
Key Moments,Wonder,Lo Roads,2021-08-30,149553,48,0.676,0.733,0.348,4,0.328,0.955,0.106,-9.963,0.0492,1,78.009,4
greenery,greenery,DRWN.,2021-07-30,112643,14,0.756,0.42,0.599,0,0.266,0.0321,0.161,-9.385,0.0447,1,79.891,4
Skyline,Skyline,Chill Seeker,2021-09-03,187071,43,0.226,0.831,0.153,8,0.782,0.84,0.11,-8.284,0.26,0,169.967,4
vibrant,vibrant,Louis Loux,2021-09-12,139983,43,0.549,0.708,0.269,5,0.401,0.923,0.0949,-12.683,0.133,1,84.001,4
6 AM,6 AM,Milky Moustache Beats,2021-09-03,150051,46,0.845,0.644,0.267,1,0.137,0.879,0.125,-14.02,0.0332,1,72.025,4
Windmills,Windmills,KaspaHauser,2021-08-27,118973,50,0.788,0.613,0.331,7,0.302,0.121,0.11,-10.382,0.216,0,83.878,4
Drop In,Purple Dreams,Looi,2021-04-22,121705,47,0.358,0.64,0.472,0,0.232,0.891,0.138,-11.214,0.0818,1,82.006,4
Palm Breeze,Palm Breeze,SP-Mato,2021-09-03,109000,44,0.753,0.824,0.163,4,0.357,0.205,0.112,-14.382,0.0616,0,90.034,4
Monday Blues,Monday Blues,Wasted Glitter,2021-08-27,134400,45,0.982,0.569,0.459,0,0.199,0.816,0.0867,-10.317,0.0322,1,74.939,4
patience,patience,threefourfive,2021-08-27,126375,43,0.23,0.746,0.184,7,0.361,0.894,0.0823,-6.509,0.0921,1,80.018,4
Unfettered,Unfettered,Jobii,2021-04-30,138148,43,0.372,0.681,0.239,11,0.521,0.865,0.112,-8.444,0.0469,0,81.94,4
Secluded,Secluded,Lazy Vibes,2021-09-03,157291,44,0.564,0.568,0.153,2,0.195,0.699,0.0995,-19.292,0.0366,1,91.942,4
Happiness,Sosiego,Dj 113,2021-08-27,108203,45,0.772,0.833,0.614,8,0.421,0.922,0.111,-9.138,0.0483,0,80.003,4
Lofi Dad Joke Aficionado,Lofi Dad Joke Aficionado,Single Friend,2021-08-06,139411,43,0.619,0.679,0.721,10,0.367,0.79,0.113,-15.784,0.272,0,68.004,4
the farmyard,Suburban,Stardog Lofi,2021-09-03,118356,0,0.808,0.728,0.244,0,0.184,0.948,0.111,-16.066,0.0767,1,145.991,4
Metsula,Metsula,Goudo J,2021-09-06,149600,43,0.727,0.745,0.592,6,0.0912,0.924,0.0869,-10.818,0.168,1,75.022,4
Taking a Gap Year,Taking a Gap Year,Matt Large,2021-06-25,235756,45,0.692,0.641,0.345,8,0.343,0.88,0.114,-9.06,0.0527,1,148.2,4
Warm Breeze,Warm Breeze,Living Room,2021-08-20,114418,49,0.692,0.648,0.799,10,0.0883,0.857,0.111,-19.043,0.0657,0,172.145,4
Past Visions,Past Visions,Chill Quest,2021-09-03,168483,42,0.511,0.714,0.224,11,0.175,0.889,0.162,-12.381,0.0561,0,75.038,4
try again,Who Are Trustworthy,Tara Far,2021-09-07,127080,41,0.876,0.61,0.0762,9,0.365,0.924,0.111,-9.737,0.0402,0,140.16,5
Twisted,Twisted & Shaken,Oscar Hollis,2021-06-24,156585,43,0.674,0.458,0.0395,1,0.271,0.916,0.117,-9.598,0.0982,1,81.858,4
Chapman,Chapman,Olivier Abeille,2021-08-26,129048,43,0.86,0.586,0.279,0,0.295,0.777,0.117,-16.641,0.0402,1,68.961,4
Special Juice,Special Juice,Wally Woo,2021-05-28,136751,43,0.31,0.818,0.53,1,0.368,0.673,0.237,-13.689,0.0968,1,85.995,4
Sunset,Sunset,Lex Raycon,2021-09-03,145822,43,0.179,0.688,0.115,10,0.0824,0.933,0.115,-16.785,0.0709,1,78.987,4
Whiskey Ginger,Taz,Tedette,2021-09-07,231688,42,0.624,0.661,0.38,1,0.814,0.89,0.111,-8.845,0.126,0,168.026,4
off in the distance,late night drive [side b],coldbrew,2021-09-03,110769,46,0.937,0.743,0.364,2,0.132,0.94,0.0936,-12.975,0.159,0,77.992,4
Peace and Stone,Equivalence,Skyplanter,2021-08-24,163173,45,0.59,0.72,0.217,9,0.239,0.537,0.107,-11.859,0.0492,0,75.0,4
Ferrochrome,Ferrochrome,C-90,2021-09-11,142392,45,0.867,0.651,0.357,4,0.625,0.949,0.106,-10.125,0.0437,0,159.978,4
